Product ID,Recency,Frequency,Monetary,class
FUR-BO-10000160,1284,1,1408.1,4
OFF-AP-10000162,98,1,6775.65,1
FUR-BO-10004218,118,8,21820.88,1
FUR-CH-10000783,453,3,22838.11,2
TEC-PH-10001187,742,2,4858.56,2
FUR-CH-10004983,28,5,31358.9,1
FUR-CH-10001897,14,7,26858.2,1
TEC-CO-10001192,47,6,20770.67,1
FUR-BO-10004665,72,5,42616.13,1
OFF-BI-10004584,324,5,20981.07,2
OFF-AP-10000437,730,1,4751.46,2
TEC-MA-10004669,5,7,33010.36,1
TEC-CO-10003019,75,2,25339.2,1
FUR-TA-10001572,27,1,7052.0,1
FUR-TA-10001786,370,5,80473.68,2
TEC-NOK-10004278,827,4,14082.14,2
TEC-PH-10004057,1146,1,15492.96,2
FUR-CH-10003298,95,9,16045.05,1
TEC-PH-10002555,294,4,11549.17,2
FUR-CH-10003941,42,11,55391.23,1
TEC-PH-10000895,70,8,37041.94,1
FUR-BO-10004053,43,7,15270.49,1
TEC-CO-10002350,803,5,23935.04,2
TEC-CO-10003784,170,4,18359.53,1
TEC-MA-10003351,55,4,19323.22,1
FUR-IKE-10001312,90,6,24293.25,1
TEC-CO-10000953,92,4,10518.13,1
FUR-BO-10004541,57,6,21647.05,1
TEC-CO-10003759,106,5,12178.42,1
FUR-TA-10003715,561,4,16205.24,2
FUR-BO-10004707,41,6,74822.0,1
TEC-EPS-10003962,390,7,8452.48,2
TEC-CO-10004662,342,6,12372.36,2
TEC-AC-10001908,125,6,23157.68,1
TEC-CO-10002313,16,4,20399.66,1
TEC-CO-10000794,47,6,63172.21,1
TEC-CO-10002043,939,1,9457.5,2
OFF-AP-10003834,607,2,4257.12,4
TEC-CO-10003158,181,5,26134.02,1
FUR-BO-10002892,8,5,43802.6,1
TEC-PH-10002306,82,4,15197.93,1
FUR-TA-10004649,111,1,8110.05,1
FUR-CH-10000847,21,6,16207.59,1
FUR-TA-10002519,184,3,15264.92,1
TEC-CAN-10004839,105,3,14253.75,1
OFF-AP-10004646,712,2,8761.5,2
TEC-MA-10003078,21,6,34612.58,1
FUR-BO-10003301,175,6,45573.64,1
OFF-ST-10001547,26,14,50076.81,1
OFF-AP-10003511,393,3,13713.87,2
TEC-MA-10004929,79,3,11390.7,1
FUR-BUS-10001243,196,4,29064.91,1
FUR-BO-10004725,40,5,17186.8,1
TEC-PH-10002936,506,1,15901.5,2
TEC-PH-10002742,208,5,10144.99,1
TEC-PH-10002806,20,8,41724.96,1
TEC-MA-10003353,1199,1,17639.71,2
OFF-AP-10000717,165,3,3881.68,3
TEC-CIS-10003501,217,4,16322.59,1
TEC-CAN-10004913,7,4,10066.18,1
FUR-TA-10000207,690,2,28067.34,2
FUR-CH-10003379,29,9,31689.78,1
FUR-TA-10003527,5,3,6900.04,1
FUR-FU-10003806,396,4,10050.3,2
TEC-CIS-10000436,19,7,5857.7,1
TEC-CO-10001626,237,6,21559.93,1
FUR-BO-10000892,337,1,4554.36,4
OFF-AP-10001190,497,2,6640.33,2
TEC-CO-10000666,0,6,21873.16,1
TEC-HEW-10001074,12,6,13272.17,1
FUR-CH-10003973,19,8,47585.28,1
FUR-CH-10001634,19,9,19248.77,1
FUR-TA-10001100,278,3,9271.46,2
FUR-TA-10004820,21,2,21358.08,1
FUR-TA-10002433,75,3,13805.45,1
TEC-CO-10003471,259,2,3886.2,4
TEC-CO-10001162,86,6,16222.38,1
OFF-ST-10001719,63,7,13323.58,1
TEC-PH-10003762,12,3,52443.5,1
TEC-CO-10000967,294,5,14847.03,2
FUR-TA-10001496,625,3,13761.79,2
OFF-AP-10004464,78,4,16092.9,1
FUR-CH-10001913,45,8,24823.7,1
OFF-ST-10004855,34,10,21481.2,1
FUR-TA-10001633,191,4,39593.86,1
OFF-AP-10002518,314,5,14202.8,2
TEC-CO-10003226,440,1,1273.56,4
FUR-BO-10002766,50,7,43028.77,1
FUR-CH-10003841,392,3,11663.57,2
TEC-PH-10002114,412,1,9119.84,2
TEC-BRO-10002103,89,4,15766.44,1
FUR-TA-10000991,83,1,3634.43,3
FUR-CH-10002247,13,11,76064.17,1
FUR-CH-10004676,244,7,17420.78,1
TEC-PH-10000984,97,7,20814.14,1
FUR-CH-10002944,79,8,14791.91,1
FUR-BO-10004142,44,7,25120.6,1
OFF-ST-10002292,392,9,45127.04,2
FUR-SAF-10001136,516,4,3647.2,4
OFF-ST-10002395,12,10,44861.33,1
TEC-MA-10000697,83,4,32330.49,1
FUR-CH-10000527,68,1,29760.0,1
TEC-NOK-10001070,35,3,16255.8,1
FUR-BO-10000596,65,6,40430.62,1
OFF-AP-10000005,254,5,17471.02,1
FUR-DAN-10002348,1371,1,1648.44,4
TEC-AC-10004591,33,5,8104.99,1
OFF-AP-10001178,404,3,52339.77,2
TEC-MA-10002073,39,2,3639.97,3
TEC-MA-10001627,9,5,10458.3,1
OFF-AP-10001103,151,2,7259.04,1
TEC-CO-10001204,196,6,26715.92,1
TEC-MA-10001695,450,1,4222.26,4
FUR-TA-10004306,386,2,6706.4,2
OFF-ST-10004802,209,4,5331.24,1
FUR-DAN-10004510,762,2,8105.66,2
TEC-HEW-10003695,22,4,13825.81,1
FUR-BO-10004633,1168,2,13310.61,2
TEC-PH-10000879,137,2,22147.26,1
TEC-AC-10002914,43,4,15048.38,1
TEC-PH-10004221,233,7,18666.36,1
OFF-ST-10000362,36,8,19488.36,1
FUR-CH-10001492,49,5,7980.96,1
FUR-TA-10002523,694,1,25585.47,2
FUR-BO-10000002,23,4,15985.2,1
OFF-AP-10002351,15,3,30964.4,1
OFF-AP-10000729,169,5,46147.74,1
TEC-MA-10002910,41,3,18307.01,1
FUR-LES-10004886,848,1,3436.2,4
TEC-MA-10000002,135,7,34609.25,1
TEC-CO-10004367,509,3,16863.61,2
TEC-PH-10003580,16,7,16260.05,1
TEC-PAN-10000377,260,3,2809.89,4
TEC-MA-10004997,27,4,12250.44,1
FUR-CH-10000981,513,1,3750.98,4
OFF-ST-10002555,97,16,36305.37,1
OFF-ELD-10000845,34,8,10991.48,1
OFF-ST-10003295,251,7,25312.56,1
OFF-ST-10000585,6,7,12588.24,1
TEC-CO-10003087,476,1,30671.46,2
TEC-CO-10004589,154,6,12887.1,1
TEC-CO-10002240,54,4,4686.12,1
FUR-BO-10003086,28,3,6852.51,1
TEC-PH-10001289,41,1,1542.46,3
FUR-HON-10001558,13,11,10979.08,1
TEC-CO-10003523,508,3,11479.95,2
TEC-AC-10003666,124,6,56382.09,1
OFF-ST-10002506,117,12,98614.74,1
FUR-BO-10001405,33,8,25558.84,1
TEC-PH-10003072,8,5,19798.68,1
TEC-MA-10000112,588,1,23964.0,2
FUR-BO-10001501,42,9,61182.18,1
TEC-CO-10004897,175,5,14904.07,1
FUR-BO-10002318,116,4,11530.51,1
TEC-CO-10002232,5,5,22863.56,1
OFF-ST-10004768,75,5,29935.07,1
OFF-AP-10004295,358,2,15103.63,2
OFF-AP-10004245,375,4,27637.8,2
FUR-CH-10002477,734,4,11563.4,2
FUR-CH-10004255,502,5,29485.38,2
TEC-CO-10000263,868,3,10737.22,2
FUR-TA-10002931,280,1,5778.19,2
FUR-BO-10003554,182,5,17391.58,1
FUR-CH-10001490,537,6,33563.92,2
FUR-IKE-10002147,151,4,4200.79,3
FUR-FU-10001468,50,6,16243.1,1
TEC-MA-10002937,566,1,3023.94,4
OFF-ST-10003153,124,12,30919.92,1
OFF-AP-10000802,2,6,32365.29,1
FUR-BO-10002510,105,12,20078.29,1
FUR-TA-10004915,8,5,34902.02,1
TEC-CO-10001630,97,4,4373.91,3
TEC-MA-10003326,40,5,5742.32,1
FUR-SAF-10000265,20,6,10548.68,1
TEC-MA-10004587,385,1,5176.5,2
FUR-BO-10004162,27,7,16734.05,1
OFF-ST-10000078,231,19,59818.4,1
FUR-TA-10004416,376,1,1071.6,4
OFF-ST-10003837,40,9,27686.81,1
OFF-AP-10000335,211,2,13282.54,1
TEC-CO-10001893,6,7,11401.14,1
TEC-CO-10002119,125,5,22120.17,1
FUR-CH-10002213,191,12,117466.69,1
TEC-PH-10000455,125,3,4407.62,3
FUR-BO-10002277,68,4,10997.43,1
TEC-PH-10002584,183,5,18654.5,1
TEC-CO-10000266,9,7,20231.0,1
FUR-CH-10004705,775,2,3657.12,4
FUR-BO-10001039,7,6,18977.11,1
FUR-CH-10000343,152,6,12921.82,1
OFF-AP-10004227,572,4,17804.85,2
FUR-CH-10000513,165,9,38828.01,1
OFF-ST-10004340,9,10,13194.6,1
OFF-ST-10004830,47,6,35390.27,1
FUR-CH-10003861,0,8,13984.26,1
TEC-CO-10000129,123,6,10422.08,1
FUR-CH-10000430,81,13,32109.4,1
FUR-HAR-10004129,1,5,13550.09,1
FUR-CH-10000777,36,8,26323.26,1
FUR-BO-10004219,118,3,25935.03,1
OFF-AP-10003794,1204,2,13162.66,2
TEC-PH-10002816,15,7,16044.9,1
OFF-ST-10000103,97,8,50882.6,1
FUR-CH-10002932,140,8,6161.2,1
TEC-MEM-10004014,4,5,8223.41,1
TEC-NOK-10000534,539,4,3833.46,4
TEC-CO-10001309,62,8,27008.7,1
FUR-TA-10003164,1008,1,9295.65,2
TEC-CO-10002962,203,8,27516.72,1
OFF-AP-10002675,742,2,20068.16,2
TEC-HP -10003345,434,4,12352.7,2
TEC-AC-10003403,34,4,23552.99,1
FUR-BO-10004660,483,3,8709.52,2
FUR-BO-10000208,69,5,36867.74,1
FUR-BO-10000087,16,10,22294.23,1
FUR-BO-10000891,68,4,17350.2,1
FUR-BO-10000676,15,3,8582.64,1
TEC-PH-10002774,33,6,52646.18,1
FUR-BO-10000502,383,6,22393.24,2
FUR-BO-10003499,78,8,17167.1,1
FUR-BO-10002992,89,6,17588.48,1
FUR-TA-10003319,735,1,7879.2,2
OFF-AP-10002932,422,2,4484.74,4
TEC-CO-10002493,117,4,10954.87,1
OFF-BI-10003650,14,24,23664.41,1
OFF-AR-10004825,7,22,18411.6,1
TEC-MA-10002316,79,3,10356.65,1
TEC-CO-10002284,0,8,23767.11,1
FUR-CH-10000988,162,10,36300.82,1
TEC-CO-10002379,448,3,25445.02,2
FUR-TA-10004680,359,2,14770.35,2
TEC-CO-10001919,53,3,20437.76,1
FUR-SAF-10002180,22,5,10382.18,1
TEC-CO-10000534,36,5,19638.41,1
FUR-BO-10002031,77,6,29717.25,1
FUR-CH-10003948,48,2,12109.37,1
FUR-CH-10000258,210,9,12384.52,1
FUR-CH-10003746,212,9,40373.62,1
TEC-AC-10001539,26,4,6495.19,1
OFF-ST-10000060,20,8,16959.78,1
FUR-CH-10004199,737,2,2226.82,4
TEC-PH-10003811,53,5,12670.94,1
TEC-PH-10002922,742,4,17304.58,2
OFF-ST-10004381,36,10,58476.6,1
FUR-TA-10003238,435,6,10248.23,2
TEC-AC-10002760,455,5,8340.0,2
TEC-AC-10004666,51,2,15981.32,1
OFF-CUI-10002022,710,1,1982.04,4
OFF-HAM-10000983,1008,1,1993.08,4
FUR-CH-10001559,1327,1,7344.0,2
TEC-MA-10000559,21,3,7151.88,1
TEC-PH-10002904,51,11,16684.01,1
FUR-CH-10001429,185,4,15541.32,1
FUR-FU-10004665,41,4,10958.4,1
FUR-TA-10000486,448,4,16888.7,2
TEC-MA-10002080,85,3,2171.98,3
TEC-MA-10001881,44,5,10933.7,1
TEC-AC-10004487,54,3,30478.1,1
TEC-MA-10001261,83,3,15293.66,1
FUR-CH-10001322,42,6,26247.39,1
TEC-MA-10001494,138,4,8156.51,1
TEC-PH-10001284,8,3,8653.68,1
TEC-AC-10001486,127,6,7710.6,1
FUR-BO-10004340,42,8,33314.65,1
FUR-BO-10001390,726,4,4110.48,4
TEC-CO-10003048,168,4,13810.94,1
TEC-AC-10003955,180,10,52968.61,1
FUR-BO-10000311,75,2,4414.5,3
TEC-CO-10002659,64,3,36735.18,1
FUR-BO-10002383,154,11,23119.74,1
TEC-PH-10002079,468,5,16338.73,2
TEC-SAM-10003493,175,6,29454.54,1
TEC-AC-10001410,53,4,17181.36,1
OFF-AP-10001058,8,5,31043.32,1
TEC-CO-10002678,477,1,6032.16,2
TEC-CO-10003307,265,2,11165.58,2
TEC-MA-10004421,36,4,25272.94,1
OFF-BI-10004390,106,4,21217.39,1
TEC-EPS-10004965,33,1,11095.92,1
TEC-PH-10003847,595,7,10842.48,2
TEC-CO-10000222,65,5,10973.47,1
FUR-CH-10001726,86,6,17191.5,1
TEC-PH-10004281,33,7,30523.74,1
FUR-SAF-10000085,165,8,10169.64,1
FUR-DAN-10002314,48,4,8473.5,1
OFF-AP-10002326,219,4,27245.5,1
FUR-BO-10004529,47,8,15559.58,1
FUR-HON-10001504,301,4,12152.41,2
OFF-ST-10000695,12,13,32720.16,1
FUR-CH-10000005,373,1,1127.81,4
TEC-MA-10003927,259,5,20399.65,2
TEC-CO-10004042,25,7,30229.04,1
TEC-MOT-10003366,70,9,7650.11,1
TEC-PH-10002660,151,6,11639.89,1
TEC-PH-10001530,484,9,33770.34,2
TEC-AC-10000053,316,2,13076.86,2
TEC-MA-10002629,272,1,9594.94,2
OFF-TEN-10000025,145,16,17842.71,1
FUR-BO-10002819,195,7,12875.8,1
TEC-CO-10003298,105,4,18383.77,1
FUR-CH-10003054,158,2,10659.17,1
FUR-BO-10000668,162,4,12595.12,1
FUR-BO-10003029,39,3,13423.63,1
TEC-CO-10003694,8,8,25597.42,1
TEC-CO-10000259,303,2,6282.52,2
FUR-BO-10000279,105,5,29877.98,1
OFF-AP-10001567,253,4,16278.11,1
OFF-AR-10001720,2,8,18081.28,1
TEC-HEW-10002304,308,2,11770.44,2
OFF-ST-10004947,61,5,6005.75,1
FUR-TA-10003929,1252,1,6563.2,2
OFF-AP-10003259,315,3,12371.07,2
TEC-CO-10003917,93,3,39207.44,1
OFF-AP-10002998,208,7,20460.3,1
TEC-PH-10004626,79,1,2616.96,3
TEC-PH-10001117,18,2,5503.22,1
FUR-BO-10000699,132,6,20830.0,1
OFF-ST-10003266,36,10,30776.35,1
TEC-CO-10002796,205,3,24554.46,1
FUR-CH-10002610,33,10,18341.8,1
TEC-AC-10004108,237,4,47559.06,1
TEC-CO-10002197,275,4,8817.88,2
OFF-AP-10003497,4,3,10951.74,1
TEC-SHA-10002034,109,4,12264.0,1
TEC-MA-10003607,150,4,15805.9,1
TEC-MA-10000982,139,5,33271.66,1
TEC-CO-10002601,20,8,34460.74,1
OFF-AP-10000329,504,1,3156.48,4
TEC-PH-10000036,539,2,12721.2,2
FUR-BO-10002000,96,5,36980.12,1
FUR-TA-10003583,35,2,16532.35,1
TEC-CO-10001264,418,5,11764.56,2
TEC-PH-10004211,720,2,6718.94,2
TEC-OKI-10003124,114,6,13631.94,1
FUR-LES-10002616,105,1,3430.32,3
TEC-AC-10001258,681,4,35661.84,2
OFF-ST-10002615,183,9,40501.67,1
TEC-PH-10004165,39,9,37398.64,1
OFF-HAM-10004674,390,3,5322.28,2
FUR-BO-10000243,74,4,33298.93,1
TEC-CO-10004005,63,6,19995.7,1
FUR-BO-10003779,202,4,13154.72,1
OFF-ST-10003931,145,15,21841.68,1
OFF-AP-10000667,712,2,4850.56,2
FUR-CH-10000953,4,8,21062.19,1
OFF-FEL-10001405,122,10,5883.63,1
OFF-ST-10003455,107,15,25047.35,1
OFF-AP-10000891,12,5,23732.72,1
TEC-PH-10002680,845,3,9547.57,2
TEC-CO-10000620,12,8,21514.88,1
OFF-AP-10000800,56,4,14225.68,1
OFF-AP-10000179,58,8,41334.13,1
FUR-BO-10003549,502,6,40987.07,2
OFF-BI-10004600,19,8,33450.29,1
FUR-BO-10002387,16,3,27897.55,1
FUR-TA-10000052,62,2,9242.96,1
OFF-AP-10000195,194,1,1935.79,3
FUR-SAF-10004252,1273,2,14103.17,2
TEC-AC-10004556,28,3,6837.51,1
FUR-TA-10003003,77,2,6533.25,1
OFF-AP-10001406,68,3,9723.48,1
FUR-BO-10002308,99,6,27373.82,1
OFF-AP-10003779,30,4,3879.88,3
OFF-CUI-10000105,72,2,4724.13,1
TEC-AC-10002015,138,2,8526.23,1
TEC-AC-10001995,40,5,11824.51,1
TEC-MOT-10000939,1052,3,12732.48,2
TEC-PH-10001760,187,5,12736.0,1
FUR-TA-10003747,763,2,13150.22,2
TEC-MA-10000875,394,4,17250.68,2
FUR-SAF-10000213,2,4,9959.14,1
OFF-AP-10002306,1339,1,2114.76,4
FUR-TA-10000649,348,3,34965.95,2
FUR-BO-10003320,439,3,13400.52,2
TEC-PH-10001817,58,10,34368.0,1
TEC-PH-10002042,55,5,22520.28,1
TEC-PH-10002332,35,6,11378.98,1
FUR-CH-10004609,180,4,3412.92,3
OFF-AP-10004572,499,2,27129.82,2
OFF-ROG-10003993,2,15,22023.46,1
FUR-TA-10004342,99,4,18286.96,1
TEC-AC-10002664,41,10,10997.62,1
OFF-ROG-10002818,237,10,19020.96,1
TEC-MA-10001972,449,5,8096.8,2
OFF-KIT-10001213,117,1,2109.48,3
TEC-CO-10003142,27,9,32848.08,1
TEC-CO-10000663,104,4,31453.77,1
TEC-CAN-10004291,0,5,10970.7,1
TEC-CO-10002587,37,7,16269.9,1
FUR-BO-10001476,118,5,1970.58,3
TEC-SHA-10001309,211,4,6496.38,1
TEC-PH-10004680,685,4,16588.1,2
FUR-FU-10000576,32,5,19305.28,1
TEC-CO-10003951,85,7,19841.24,1
TEC-MA-10003801,29,2,9799.65,1
TEC-PH-10001708,55,5,14474.56,1
FUR-CH-10003354,35,28,44550.75,1
OFF-BI-10002867,132,6,7843.14,1
FUR-CH-10001237,145,5,18572.54,1
FUR-CH-10002991,201,5,7785.77,1
OFF-ROG-10000191,184,8,8069.43,1
TEC-CO-10003570,98,5,19186.22,1
OFF-ST-10003805,117,4,20718.12,1
FUR-CH-10002782,72,5,19877.62,1
TEC-AC-10003415,12,5,20841.12,1
FUR-BO-10001324,43,3,18182.3,1
TEC-CIS-10000758,4,4,12400.92,1
TEC-CO-10004831,104,8,18843.61,1
OFF-ELD-10000819,36,7,7233.58,1
TEC-PH-10000560,169,6,44098.74,1
TEC-AC-10002122,382,3,5064.78,2
FUR-CH-10002880,1,14,30526.12,1
TEC-CO-10000405,22,7,14184.14,1
TEC-CO-10001864,786,1,3142.8,4
OFF-AP-10001670,54,6,19658.68,1
OFF-ST-10003816,119,8,14095.2,1
TEC-PH-10002310,34,7,13200.01,1
OFF-ST-10000439,68,3,13263.4,1
FUR-CH-10000351,55,13,12864.61,1
FUR-CH-10002090,442,3,4901.13,2
TEC-AC-10002842,63,10,23095.95,1
FUR-BO-10004911,183,5,10144.35,1
FUR-BO-10002529,120,1,17165.92,1
FUR-BO-10001811,98,8,23696.16,1
FUR-BO-10004560,124,3,14268.16,1
FUR-BO-10001216,357,5,20698.24,2
TEC-ENE-10004627,37,5,11014.02,1
FUR-TA-10004534,8,5,16554.36,1
TEC-PH-10001079,152,4,11756.21,1
TEC-MA-10004552,792,1,4143.2,4
FUR-BO-10003913,527,5,15438.89,2
FUR-CH-10002132,21,13,13434.31,1
TEC-PH-10000358,394,4,13283.6,2
FUR-TA-10000665,506,4,8837.07,2
TEC-CO-10003212,103,6,23509.59,1
FUR-CH-10004331,413,9,11673.76,2
TEC-PH-10001585,119,10,35907.71,1
TEC-MOT-10003050,50,7,55857.58,1
FUR-CH-10004997,90,10,33892.79,1
OFF-AP-10000864,478,2,9791.38,2
TEC-AC-10000089,852,4,23199.67,2
FUR-CH-10004196,14,9,34826.05,1
TEC-PH-10002296,86,8,19662.36,1
FUR-BO-10001318,768,1,1673.86,4
TEC-CO-10002674,259,8,26004.12,2
OFF-ST-10000085,328,8,16708.61,2
TEC-CO-10003135,28,5,11271.56,1
OFF-AP-10002651,49,6,34396.16,1
FUR-CH-10004495,1,8,29526.14,1
TEC-AC-10004171,51,7,18911.47,1
OFF-AP-10000672,89,1,5114.61,1
OFF-BI-10004632,0,24,20307.82,1
OFF-FEL-10004665,1,16,33193.53,1
FUR-CH-10003597,45,4,24306.11,1
OFF-HAM-10003040,670,1,2594.3,4
OFF-AR-10001266,44,9,6405.69,1
TEC-MA-10001546,233,2,3225.6,3
FUR-TA-10000478,224,2,16074.82,1
FUR-BO-10004508,21,4,9449.68,1
FUR-TA-10000434,554,2,2532.01,4
TEC-CO-10004154,53,10,22814.13,1
OFF-BI-10003718,58,4,7129.0,1
FUR-BO-10004824,132,5,11177.53,1
OFF-ST-10001567,21,7,14707.8,1
FUR-CH-10001147,26,8,18981.5,1
TEC-PH-10000270,93,9,14485.99,1
TEC-MA-10003624,111,3,7649.87,1
FUR-CH-10001394,6,7,22709.05,1
FUR-FU-10000065,517,4,11765.56,2
TEC-PH-10003613,138,6,27811.55,1
FUR-BO-10000203,69,6,29039.49,1
OFF-AP-10001322,776,2,28294.99,2
TEC-CO-10002759,35,10,6926.47,1
TEC-PH-10003439,50,5,15946.59,1
OFF-ST-10001638,41,9,18064.66,1
FUR-TA-10000805,800,1,5715.2,2
TEC-EPS-10001651,28,3,5191.45,1
FUR-SAF-10004530,117,6,14952.24,1
TEC-CO-10000427,79,5,5741.29,1
FUR-TA-10004336,457,2,9661.44,2
FUR-OFF-10004214,112,4,10614.77,1
OFF-ST-10001526,13,8,50033.21,1
FUR-BO-10002032,84,4,11302.42,1
FUR-TA-10000671,68,3,11610.62,1
FUR-FU-10001942,541,5,12009.01,2
TEC-SAM-10000779,138,14,10695.05,1
TEC-PH-10001614,320,5,13932.31,2
OFF-AP-10001293,28,7,5712.61,1
TEC-MA-10001098,72,2,9055.58,1
FUR-SAF-10003819,219,5,15317.1,1
FUR-BO-10004452,21,3,12420.9,1
OFF-TEN-10001480,28,7,8157.7,1
TEC-AC-10001348,91,4,4642.2,3
TEC-SAM-10001131,547,3,1526.98,4
TEC-PH-10001354,93,9,18563.44,1
FUR-TA-10003899,147,2,12161.62,1
FUR-BO-10004806,119,6,28222.73,1
TEC-CO-10000775,747,3,13302.54,2
FUR-TA-10003591,582,2,10756.39,2
FUR-TA-10004308,786,3,18409.1,2
TEC-CO-10004701,75,4,15860.73,1
FUR-FU-10001410,71,11,14002.53,1
FUR-TA-10000688,188,6,11328.2,1
FUR-CH-10000932,78,5,52344.6,1
TEC-PH-10001548,97,4,7051.6,1
OFF-KIT-10001791,118,3,3261.7,3
TEC-CO-10000070,27,5,17837.28,1
OFF-FEL-10002867,139,15,41119.49,1
FUR-TA-10004634,495,2,7451.46,2
TEC-CO-10001628,166,10,27248.01,1
FUR-HON-10004987,34,2,21968.78,1
FUR-HON-10001847,223,3,818.48,3
TEC-AC-10000483,43,8,8408.27,1
OFF-CUI-10001032,627,2,4736.95,2
OFF-AP-10000975,842,1,12302.93,2
TEC-LOG-10003896,33,4,10295.46,1
OFF-ST-10000025,111,8,18818.8,1
TEC-AC-10003577,124,4,37086.21,1
TEC-CO-10001343,167,1,1272.12,3
FUR-BO-10001739,14,6,22317.12,1
FUR-CH-10002965,46,10,26609.75,1
FUR-BO-10003028,146,6,17123.04,1
TEC-PH-10003963,327,11,22317.39,2
TEC-CO-10003362,95,4,5471.04,1
OFF-TEN-10000433,208,10,18940.1,1
TEC-CO-10001501,84,4,9065.69,1
FUR-BO-10001779,2,7,14632.12,1
FUR-CH-10003848,27,5,11299.92,1
TEC-AC-10001500,127,5,14232.37,1
OFF-AP-10000509,229,1,11828.02,1
OFF-BIN-10000772,107,6,5961.04,1
OFF-BRE-10001197,31,2,2230.67,3
FUR-BO-10001010,45,4,12409.16,1
TEC-NOK-10003562,786,2,17878.39,2
TEC-HP -10003248,106,6,2653.45,3
TEC-CO-10002697,196,4,8494.04,1
OFF-ST-10000095,26,13,29611.07,1
FUR-FU-10000432,121,4,3153.82,3
FUR-CH-10000025,27,10,15774.8,1
TEC-CIS-10002544,543,2,5832.45,2
TEC-CO-10002380,371,5,15769.73,2
TEC-AC-10000474,8,8,7716.66,1
OFF-AP-10001510,46,3,4634.89,3
FUR-BAR-10004682,930,1,8047.68,2
FUR-TA-10001089,1216,1,12459.64,2
FUR-BO-10001201,202,6,8925.66,1
TEC-CO-10004115,22,4,31599.37,1
TEC-PH-10003546,125,7,10819.95,1
TEC-AC-10000736,160,8,5263.34,1
TEC-AC-10002253,134,4,17953.92,1
TEC-CO-10001894,111,6,13562.01,1
TEC-MA-10003198,62,6,9991.26,1
TEC-HP -10003618,307,5,11384.04,2
FUR-TA-10000971,778,1,11971.8,2
OFF-PA-10000994,1,17,14575.85,1
FUR-BO-10004254,128,6,22563.9,1
TEC-PH-10003645,142,7,21267.88,1
TEC-AC-10003174,43,6,9528.64,1
FUR-BO-10003903,96,5,12409.32,1
OFF-AP-10000577,553,1,2150.88,4
TEC-MA-10003230,484,1,4088.7,4
TEC-CO-10004904,586,2,8320.09,2
TEC-BRO-10003876,70,3,2866.86,3
FUR-CH-10002830,376,7,11920.99,2
TEC-AC-10001990,27,8,23897.01,1
TEC-MEM-10000374,145,3,10156.11,1
TEC-APP-10001586,37,8,49146.24,1
OFF-AP-10002537,460,2,3672.63,4
TEC-CO-10001933,417,8,21614.35,2
FUR-BO-10003985,237,1,4185.5,3
OFF-ST-10001780,184,5,21769.1,1
TEC-MA-10003298,33,2,4922.28,1
TEC-PH-10003823,110,8,7424.43,1
TEC-PH-10002352,1170,1,6974.75,2
TEC-PH-10001835,597,3,9605.79,2
TEC-MA-10004533,93,3,22268.89,1
FUR-TA-10003690,244,1,2888.2,3
TEC-CO-10000415,400,2,7734.48,2
TEC-AC-10001056,114,7,43505.28,1
FUR-TA-10001386,284,2,14818.61,2
TEC-CO-10002055,132,3,4338.36,3
FUR-CH-10000155,29,6,9150.93,1
TEC-HP -10004149,20,5,9022.5,1
FUR-CH-10002602,1,11,21288.18,1
FUR-HAR-10001374,217,4,3045.5,3
OFF-FEL-10003848,8,12,8200.18,1
FUR-FU-10002979,1057,1,1860.0,4
TEC-PH-10000437,5,5,14174.14,1
OFF-FEL-10001776,55,11,21246.5,1
FUR-IKE-10004160,425,3,6496.74,2
FUR-BO-10004357,646,4,15023.25,2
FUR-BO-10003408,258,5,9684.67,1
FUR-BO-10002390,244,7,16535.07,1
FUR-BO-10001781,132,8,27688.32,1
TEC-CO-10001943,113,6,21878.91,1
OFF-AP-10004958,418,3,17239.29,2
FUR-DAN-10002967,16,4,13231.45,1
FUR-BO-10001596,33,4,22965.63,1
TEC-AC-10001341,278,8,13018.56,2
TEC-CO-10002201,8,4,2979.79,3
TEC-CO-10003506,110,6,28578.28,1
FUR-TA-10000323,644,3,14148.58,2
TEC-HEW-10004652,0,4,6391.16,1
FUR-BO-10001461,511,4,6761.95,2
OFF-ST-10003470,372,8,30180.52,2
FUR-CH-10004746,41,6,13826.0,1
FUR-BO-10004821,118,6,27939.38,1
OFF-AP-10000828,78,7,12342.84,1
TEC-CO-10001234,48,8,26321.01,1
TEC-PH-10003636,180,5,2151.94,3
OFF-CUI-10000140,20,3,5863.41,1
TEC-PH-10001619,201,10,15117.44,1
TEC-LOG-10002018,2,5,14611.84,1
FUR-CH-10003982,20,8,16848.82,1
TEC-AC-10002348,105,2,9741.0,1
FUR-CH-10004853,368,6,16970.15,2
FUR-CH-10004626,118,6,7879.51,1
TEC-AC-10002172,43,8,13450.63,1
TEC-CO-10002108,30,4,17279.19,1
FUR-TA-10003786,190,2,4812.05,1
OFF-ST-10002574,48,14,18627.5,1
TEC-CO-10001787,33,4,15354.36,1
FUR-BO-10000847,8,5,8863.91,1
FUR-TA-10004256,20,4,25920.54,1
TEC-CO-10002857,130,6,22895.89,1
OFF-ST-10004377,12,19,60433.52,1
OFF-AP-10001503,259,2,27793.87,2
FUR-BO-10000038,41,4,13554.17,1
FUR-CH-10004447,2,5,23264.19,1
FUR-TA-10001306,763,2,17357.18,2
TEC-PH-10004094,51,6,26487.1,1
